1.,0.,0.22,0.65,0.,0.,0.,1.,0.,0.,0.,0.,1.
1.,0.,0.22,0.15,1.,0.,0.,2.,9.,1.,1.,0.,1.
1.,1.,0.22,0.55,0.,0.,1.,5.,2.,3.,0.,1.,2.
1.,1.,0.22,0.15,0.,1.,0.,3.,0.,0.,0.,1.,1.
1.,1.,0.22,0.25,0.,1.,0.,2.,0.,0.,1.,0.,1.
1.,0.,0.22,0.75,1.,0.,0.,5.,0.,5.,1.,0.,1.
1.,1.,0.22,0.55,1.,0.,0.,1.,0.,0.,0.,0.,1.
1.,1.,0.22,0.15,1.,0.,0.,5.,0.,1.,0.,0.,1.
1.,1.,0.22,0.9,0.,0.,0.,2.,0.,0.,1.,0.,1.
1.,1.,0.22,0.55,1.,0.,0.,4.,3.,1.,1.,0.,1.
1.,1.,0.22,0.75,1.,0.,0.,2.,0.,2.,1.,0.,2.
1.,1.,0.22,0.9,0.,0.,0.,1.,4.,0.,0.,0.,1.
1.,1.,0.22,0.9,0.,0.,0.,1.,14.,0.,0.,0.,1.
1.,1.,0.22,0.55,1.,0.,0.,1.,0.,0.,0.,0.,2.
1.,1.,0.22,0.9,1.,0.,0.,1.,0.,1.,1.,0.,1.
1.,1.,0.22,1.1,1.,0.,0.,1.,0.,0.,1.,0.,1.
1.,0.,0.22,0.75,1.,0.,0.,1.,0.,1.,0.,0.,1.
1.,1.,0.22,0.45,1.,0.,0.,2.,0.,0.,0.,1.,2.
1.,0.,0.22,0.9,1.,0.,0.,1.,2.,2.,0.,0.,1.
1.,1.,0.22,0.9,1.,0.,0.,1.,2.,0.,1.,0.,1.
1.,1.,0.22,0.9,1.,0.,0.,2.,0.,6.,1.,0.,1.
1.,0.,0.22,0.25,0.,0.,0.,1.,6.,3.,0.,1.,1.
1.,1.,0.22,0.65,1.,0.,0.,2.,7.,0.,0.,0.,1.
1.,0.,0.22,0.9,1.,0.,0.,1.,0.,0.,0.,0.,1.
1.,0.,0.22,0.75,0.,0.,0.,1.,0.,2.,0.,0.,1.
1.,0.,0.22,0.9,0.,0.,0.,3.,4.,0.,0.,0.,1.
1.,0.,0.22,0.75,0.,0.,0.,1.,0.,0.,0.,0.,1.
1.,1.,0.22,0.25,0.,0.,0.,2.,6.,0.,0.,0.,2.
1.,1.,0.22,0.65,1.,0.,0.,2.,2.,0.,0.,0.,1.
1.,1.,0.22,0.9,0.,0.,0.,1.,6.,0.,0.,0.,1.
1.,0.,0.22,0.55,0.,0.,0.,1.,0.,0.,1.,0.,1.
1.,0.,0.22,1.1,1.,0.,0.,4.,1.,3.,1.,0.,1.
1.,1.,0.22,0.55,1.,0.,0.,1.,7.,0.,0.,0.,1.
1.,1.,0.22,0.75,1.,0.,0.,2.,14.,2.,1.,0.,2.
1.,0.,0.22,1.1,1.,0.,0.,1.,1.,0.,0.,0.,1.
1.,0.,0.22,0.9,1.,0.,0.,1.,3.,1.,1.,0.,1.
1.,1.,0.22,0.65,1.,0.,0.,1.,3.,0.,1.,0.,1.
1.,1.,0.22,0.06,1.,0.,0.,3.,0.,7.,0.,1.,2.
1.,0.,0.22,0.35,0.,0.,0.,2.,2.,4.,1.,0.,1.
1.,1.,0.22,0.75,1.,0.,0.,2.,3.,0.,1.,0.,1.
1.,0.,0.22,0.9,0.,0.,0.,1.,0.,1.,0.,0.,1.
1.,0.,0.22,1.5,1.,0.,0.,2.,14.,5.,0.,0.,1.
1.,0.,0.22,0.65,0.,0.,0.,4.,0.,8.,1.,0.,1.
1.,0.,0.22,1.1,1.,0.,0.,3.,0.,0.,1.,0.,1.
1.,0.,0.22,0.65,1.,0.,0.,3.,14.,1.,0.,0.,1.
1.,0.,0.22,0.65,0.,0.,0.,1.,0.,1.,0.,0.,1.
1.,1.,0.22,0.65,1.,0.,0.,1.,0.,1.,0.,0.,1.
1.,1.,0.22,0.45,0.,1.,0.,3.,5.,10.,1.,0.,5.
1.,1.,0.22,0.55,0.,0.,0.,2.,0.,0.,1.,0.,1.
1.,0.,0.22,0.15,1.,0.,0.,1.,0.,0.,0.,0.,1.
1.,0.,0.22,0.65,0.,0.,0.,2.,8.,0.,0.,0.,1.
1.,1.,0.22,0.15,1.,0.,0.,3.,4.,1.,0.,1.,1.
1.,0.,0.22,0.65,0.,0.,0.,2.,0.,7.,0.,0.,2.
1.,1.,0.22,0.,0.,1.,0.,3.,3.,9.,0.,1.,4.
1.,0.,0.22,0.65,1.,0.,0.,1.,1.,11.,1.,0.,1.
1.,1.,0.22,0.55,1.,0.,0.,3.,10.,2.,0.,1.,2.
1.,0.,0.22,0.65,1.,0.,0.,1.,0.,0.,0.,0.,1.
1.,1.,0.22,0.25,0.,0.,0.,1.,0.,0.,0.,0.,1.
1.,1.,0.22,0.35,0.,0.,1.,2.,0.,5.,0.,0.,1.
1.,1.,0.22,1.1,1.,0.,0.,1.,0.,1.,0.,0.,1.
1.,1.,0.22,0.9,0.,0.,0.,2.,0.,0.,0.,0.,1.
1.,1.,0.22,0.65,1.,0.,0.,1.,0.,2.,0.,0.,1.
1.,1.,0.22,0.75,1.,0.,0.,1.,0.,0.,0.,0.,1.
1.,1.,0.22,0.75,0.,0.,0.,3.,1.,0.,1.,0.,1.
1.,0.,0.22,1.5,1.,0.,0.,1.,0.,3.,0.,1.,4.
1.,0.,0.22,0.75,1.,0.,0.,2.,0.,0.,0.,0.,1.
1.,1.,0.22,0.35,0.,0.,0.,2.,0.,0.,0.,0.,1.
1.,0.,0.22,0.65,0.,0.,0.,4.,4.,2.,0.,0.,2.
1.,0.,0.22,1.1,0.,0.,0.,1.,0.,0.,0.,0.,1.
1.,1.,0.22,0.25,0.,0.,0.,1.,0.,1.,0.,0.,1.
1.,0.,0.22,1.1,0.,0.,0.,2.,0.,0.,1.,0.,3.
1.,0.,0.22,0.35,1.,0.,0.,2.,0.,0.,1.,0.,1.
1.,1.,0.22,0.,0.,1.,0.,2.,2.,6.,1.,0.,1.
1.,1.,0.22,1.1,1.,0.,0.,5.,0.,1.,1.,0.,1.
1.,0.,0.22,0.9,0.,0.,0.,2.,1.,3.,0.,0.,1.
1.,1.,0.22,0.75,0.,0.,0.,2.,0.,0.,1.,0.,1.
1.,0.,0.22,0.55,0.,0.,0.,2.,14.,1.,0.,1.,1.
1.,0.,0.22,0.55,0.,0.,0.,3.,0.,0.,0.,0.,2.
1.,1.,0.22,0.65,0.,0.,0.,4.,7.,7.,0.,0.,1.
1.,0.,0.22,0.75,1.,0.,0.,2.,0.,1.,1.,0.,1.
1.,0.,0.22,0.45,0.,1.,0.,2.,14.,9.,0.,0.,1.
1.,0.,0.22,1.5,1.,0.,0.,3.,8.,1.,0.,0.,1.
1.,0.,0.22,0.45,0.,0.,0.,1.,0.,0.,0.,0.,2.
1.,0.,0.22,0.9,0.,0.,0.,2.,5.,5.,0.,0.,1.
1.,0.,0.22,0.65,1.,0.,0.,1.,14.,1.,0.,0.,4.
1.,0.,0.22,1.5,1.,0.,0.,5.,0.,0.,1.,0.,1.
1.,1.,0.22,0.25,0.,0.,0.,2.,10.,1.,0.,0.,2.
1.,1.,0.22,0.75,1.,0.,0.,1.,0.,4.,0.,0.,2.
1.,1.,0.22,0.15,1.,0.,0.,1.,0.,0.,0.,0.,1.
1.,1.,0.22,0.45,1.,0.,0.,3.,1.,1.,1.,0.,2.
1.,0.,0.22,0.06,1.,0.,0.,1.,0.,6.,0.,0.,1.
1.,0.,0.22,0.45,0.,0.,0.,1.,12.,1.,0.,0.,4.
1.,1.,0.22,0.65,1.,0.,0.,1.,1.,0.,0.,0.,1.
1.,1.,0.22,0.75,0.,0.,0.,3.,14.,2.,1.,0.,2.
1.,1.,0.22,0.65,1.,0.,0.,3.,0.,7.,0.,1.,1.
1.,0.,0.22,0.65,0.,0.,0.,1.,0.,1.,0.,0.,1.
1.,0.,0.22,0.9,0.,0.,0.,1.,11.,1.,0.,0.,4.
1.,1.,0.22,0.35,0.,0.,0.,4.,0.,0.,0.,0.,1.
1.,1.,0.22,0.15,0.,0.,1.,1.,14.,0.,1.,0.,1.
1.,1.,0.22,0.75,0.,0.,0.,1.,0.,0.,0.,0.,1.
1.,0.,0.22,0.65,0.,0.,0.,1.,1.,0.,0.,0.,1.
1.,0.,0.22,1.1,0.,0.,0.,1.,0.,0.,0.,0.,1.
1.,0.,0.22,0.75,1.,0.,0.,2.,0.,0.,0.,1.,2.
1.,0.,0.22,0.45,0.,0.,0.,1.,0.,1.,0.,0.,1.
1.,0.,0.22,0.55,0.,0.,0.,2.,0.,0.,0.,0.,1.
1.,0.,0.22,0.06,0.,0.,0.,2.,0.,1.,0.,0.,2.
1.,0.,0.22,0.9,1.,0.,0.,2.,0.,2.,0.,0.,1.
1.,1.,0.22,0.65,1.,0.,0.,3.,2.,0.,0.,1.,2.
1.,0.,0.22,0.45,0.,0.,0.,1.,0.,1.,0.,0.,1.
1.,1.,0.22,0.55,0.,0.,0.,2.,0.,0.,0.,0.,1.
1.,0.,0.22,0.65,0.,0.,0.,1.,1.,0.,0.,0.,2.
1.,0.,0.22,0.35,0.,0.,0.,2.,0.,0.,1.,0.,2.
1.,0.,0.22,0.9,0.,0.,0.,1.,10.,6.,1.,0.,3.
1.,0.,0.22,0.75,0.,0.,0.,3.,2.,1.,1.,0.,2.
1.,0.,0.22,0.65,0.,0.,0.,1.,10.,2.,0.,0.,4.
1.,1.,0.22,0.55,0.,0.,0.,2.,7.,0.,0.,0.,3.
1.,0.,0.22,0.25,1.,0.,0.,0.,0.,0.,1.,0.,2.
1.,0.,0.22,0.75,1.,0.,0.,0.,0.,0.,1.,0.,1.
1.,0.,0.22,0.9,0.,0.,0.,0.,14.,1.,1.,0.,2.
1.,1.,0.22,0.35,1.,0.,0.,0.,0.,2.,0.,0.,1.
1.,0.,0.22,0.65,1.,0.,0.,0.,0.,2.,0.,1.,1.
1.,0.,0.22,0.9,1.,0.,0.,0.,0.,0.,0.,0.,1.
1.,0.,0.22,0.75,1.,0.,0.,0.,0.,1.,0.,0.,1.
1.,1.,0.22,0.9,1.,0.,0.,0.,0.,0.,0.,0.,1.
1.,1.,0.22,0.9,1.,0.,0.,0.,0.,0.,0.,0.,1.
1.,1.,0.22,0.65,0.,0.,0.,0.,0.,0.,1.,0.,1.
1.,1.,0.22,0.15,0.,0.,0.,0.,0.,0.,0.,0.,1.
1.,0.,0.22,0.9,0.,0.,0.,0.,0.,0.,0.,0.,1.
1.,1.,0.22,0.9,1.,0.,0.,0.,0.,0.,0.,0.,1.
1.,1.,0.22,0.55,0.,0.,0.,0.,0.,0.,0.,0.,1.
1.,0.,0.22,0.65,1.,0.,0.,0.,0.,1.,0.,0.,1.
1.,0.,0.22,0.06,1.,0.,0.,0.,0.,0.,0.,1.,1.
1.,0.,0.22,0.9,0.,0.,0.,0.,0.,0.,0.,0.,3.
1.,0.,0.22,0.75,0.,0.,0.,0.,0.,0.,0.,0.,1.
1.,0.,0.22,0.06,0.,0.,0.,0.,1.,0.,0.,0.,2.
1.,1.,0.22,0.15,0.,0.,0.,0.,0.,0.,0.,0.,1.
1.,1.,0.22,1.1,0.,0.,0.,0.,0.,0.,0.,0.,1.
1.,1.,0.22,0.9,1.,0.,0.,0.,0.,2.,0.,0.,1.
1.,1.,0.27,0.9,0.,0.,0.,3.,0.,4.,1.,0.,1.
1.,1.,0.27,0.9,1.,0.,0.,1.,0.,3.,0.,0.,2.
1.,1.,0.27,1.1,0.,0.,0.,2.,0.,1.,0.,0.,1.
1.,1.,0.27,0.9,1.,0.,0.,4.,0.,0.,1.,0.,2.
1.,1.,0.27,0.,1.,0.,0.,2.,0.,5.,0.,0.,2.
1.,1.,0.27,0.9,1.,0.,0.,1.,0.,4.,0.,1.,2.
1.,1.,0.27,1.3,1.,0.,0.,1.,7.,4.,1.,0.,2.
1.,1.,0.27,0.25,0.,0.,1.,2.,0.,0.,0.,1.,1.
1.,1.,0.27,0.9,0.,0.,0.,3.,14.,4.,0.,1.,2.
1.,1.,0.27,1.1,1.,0.,0.,2.,3.,8.,1.,0.,1.
1.,0.,0.27,0.75,1.,0.,0.,4.,2.,1.,1.,0.,1.
1.,1.,0.27,0.15,0.,0.,0.,3.,3.,6.,0.,0.,1.
1.,1.,0.27,0.9,1.,0.,0.,5.,1.,5.,1.,0.,1.
1.,1.,0.27,1.5,1.,0.,0.,1.,0.,6.,0.,0.,1.
1.,0.,0.27,0.55,0.,0.,0.,3.,2.,1.,0.,0.,1.
1.,0.,0.27,0.25,0.,0.,1.,3.,0.,3.,0.,1.,1.
1.,1.,0.27,0.9,1.,0.,0.,2.,0.,2.,0.,0.,1.
1.,1.,0.27,0.55,0.,0.,0.,1.,0.,3.,0.,0.,1.
1.,0.,0.27,0.9,0.,0.,0.,1.,0.,0.,1.,0.,1.
1.,0.,0.27,0.9,0.,0.,0.,2.,1.,11.,1.,0.,1.
1.,0.,0.27,1.1,0.,0.,0.,2.,0.,1.,0.,0.,1.
1.,0.,0.27,0.55,0.,0.,0.,4.,8.,8.,0.,0.,2.
1.,1.,0.27,0.9,1.,0.,0.,1.,0.,0.,1.,0.,1.
1.,1.,0.27,1.3,0.,0.,0.,2.,5.,0.,1.,0.,1.
1.,1.,0.27,1.3,1.,0.,0.,2.,1.,0.,0.,1.,1.
1.,0.,0.27,1.5,1.,0.,0.,1.,0.,0.,1.,0.,1.
1.,0.,0.27,0.9,1.,0.,0.,2.,1.,0.,0.,0.,1.
1.,1.,0.27,0.55,0.,0.,0.,2.,8.,10.,1.,0.,2.
1.,0.,0.27,0.35,1.,0.,0.,1.,3.,0.,0.,0.,1.
1.,0.,0.27,1.1,1.,0.,0.,2.,3.,3.,0.,0.,1.
1.,0.,0.27,1.3,1.,0.,0.,1.,2.,3.,0.,1.,1.
1.,0.,0.27,0.9,0.,0.,0.,1.,0.,0.,1.,0.,1.
1.,1.,0.27,0.65,1.,0.,0.,2.,3.,0.,0.,0.,1.
1.,1.,0.27,0.9,1.,0.,0.,5.,1.,11.,1.,0.,2.
1.,1.,0.27,0.65,1.,0.,0.,1.,4.,1.,1.,0.,1.
1.,1.,0.27,0.35,1.,0.,0.,1.,14.,1.,1.,0.,5.
1.,1.,0.27,1.3,1.,0.,0.,1.,7.,2.,0.,0.,2.
1.,0.,0.27,0.9,1.,0.,0.,1.,5.,2.,0.,0.,2.
1.,0.,0.27,0.65,1.,0.,0.,1.,3.,1.,0.,0.,1.
1.,0.,0.27,0.9,1.,0.,0.,1.,3.,0.,0.,0.,1.
1.,1.,0.27,0.65,0.,0.,0.,2.,5.,1.,1.,0.,1.
1.,1.,0.27,0.25,1.,0.,0.,1.,4.,0.,0.,1.,1.
1.,0.,0.27,0.9,0.,0.,0.,3.,5.,1.,0.,1.,3.
1.,1.,0.27,0.75,1.,0.,0.,2.,2.,2.,0.,1.,2.
1.,1.,0.27,0.06,0.,1.,0.,5.,3.,12.,1.,0.,1.
1.,1.,0.27,0.9,1.,0.,0.,1.,3.,0.,0.,0.,7.
1.,0.,0.27,1.5,0.,0.,0.,5.,0.,0.,1.,0.,1.
1.,1.,0.27,1.1,0.,0.,0.,3.,3.,0.,0.,0.,1.
1.,1.,0.27,0.,0.,0.,1.,1.,0.,5.,0.,0.,3.
1.,0.,0.27,0.75,0.,0.,0.,3.,0.,7.,1.,0.,1.
1.,0.,0.27,1.3,0.,0.,0.,2.,0.,0.,0.,0.,3.
1.,1.,0.27,0.55,1.,0.,0.,3.,3.,1.,1.,0.,1.
1.,0.,0.27,1.5,1.,0.,0.,1.,4.,1.,0.,1.,2.
